SPCC1672.08c	SPAC23G3.01	PMID:15743411
SPCP1E11.04c	SPAC688.11	PMID:15975911
SPCC576.15c	SPAC17G8.14c	PMID:14625898
SPCC1739.11c	SPAC6F6.08c	PMID:15062098
SPCC1739.03	SPCC736.11	PMID:15607976
SPCC18.04	SPBC27B12.08	PMID:19243310
SPCC18.04	SPBC409.05	PMID:19243310
SPCC18.04	SPBC409.05	PMID:12511573
SPCC1223.10c	SPBP23A10.14c	PMID:17150956
SPCC1223.06	SPCC895.05	PMID:15184402
SPCC1223.06	SPAC3C7.12	PMID:15184402
SPCC417.07c	SPBC902.06	PMID:15837798
SPCC188.07	SPAC6F6.16c	PMID:18535244
SPCC188.04c	SPBC336.08	PMID:15728720
SPCC338.05c	SPAC11E3.04c	PMID:12531016
SPCC338.16	SPBC409.05	PMID:15147268
SPCC1322.12c	SPAC23H3.08c	PMID:15525673
SPCC23B6.03c	SPBC6B1.09c	PMID:15964794
SPCC645.05c	SPAP8A3.08	PMID:11069761
SPCC645.04	SPAC14C4.02c	PMID:16478984
SPCC550.13	SPBC216.06c	PMID:16263721
SPCC550.13	SPAC664.01c	PMID:14625560
SPCC1259.13	SPCC1795.11	PMID:11711540
SPCC895.05	SPAC23C4.08	PMID:12415007
SPCC895.05	SPAC110.03	PMID:12415007
SPCC1795.11	SPCC1259.13	PMID:11711540
SPCC16A11.14	SPBC12D12.01	PMID:14655046
SPCC1020.10	SPBC1683.13c	PMID:20404084
SPCC1020.10	SPCC736.11	PMID:20404084
SPCC16C4.18c	SPCC5E4.03c	PMID:11972332
SPCC16C4.11	SPAC19E9.03	PMID:10982385
SPCC5E4.06	SPBC651.10	PMID:16478984
SPCC5E4.06	SPAC11E3.08c	PMID:16478984
SPCC5E4.03c	SPCC16C4.18c	PMID:11972332
SPCC1183.12	SPBC16C6.14	PMID:18367542
SPCC1672.10	SPAPB1A10.02	PMID:19217403
SPCC1672.10	SPCC970.12	PMID:15369671
SPCC1672.08c	SPBC19C2.03	PMID:15743411
SPAC30.03c	SPCC736.09c	PMID:16043634
SPAC23D3.06c	SPAC3G6.02	PMID:15990877
SPAC23D3.06c	SPBC1921.03c	PMID:14963046
SPAC27F1.04c	SPBC11C11.03	PMID:15728720
SPAC27F1.04c	SPCC364.02c	PMID:11751918
SPAC25G10.03	SPAC57A10.05c	PMID:15660136
SPAC2C4.15c	SPAC1565.08	PMID:15120077
SPAC1F7.08	SPAC1F7.07c	PMID:10593913
SPAC1F7.07c	SPAC1F7.08	PMID:10593913
SPAC1F7.04	SPAC17G8.14c	PMID:10504305
SPAC1F7.03	SPAC1F7.04	PMID:15537393
SPAC694.06c	SPCC18B5.11c	PMID:14585996
SPAC26H5.06	SPAC6F6.16c	PMID:18535244
SPAC19G12.15c	SPBC660.07	PMID:12383265
SPAC19G12.13c	SPBC1778.02	PMID:18535244
SPAC19G12.13c	SPAC6F6.16c	PMID:18535244
SPAC19G12.01c	SPAC959.09c	PMID:16950791
SPAPJ698.02c	SPBC18E5.06	PMID:14623272
SPAC27E2.05	SPBC16D10.04c	PMID:10880469
SPAC27E2.05	SPBC1734.02c	PMID:8887553
SPAC27E2.05	SPBC336.04	PMID:8887553
SPAC15A10.16	SPAC637.12c	PMID:18505873
SPAC15A10.16	SPCC1223.06	PMID:11516644
SPAC1142.03c	SPAC644.14c	PMID:14663140
SPAC1142.03c	SPBC409.03	PMID:14663140
SPAC17G6.17	SPBC409.05	PMID:15147268
SPAC17G6.14c	SPBC1D7.04	PMID:15990877
SPAC17G6.14c	SPBC16A3.05c	PMID:15990877
SPAC17A2.13c	SPAC22F8.11	PMID:9613582
SPAC17A2.13c	SPBC1D7.05	PMID:12242289
SPAC1B1.03c	SPAC30D11.04c	PMID:17615301
SPAC16E8.09	SPAC637.07	PMID:9892665
SPAC328.03	SPBC660.07	PMID:12383265
SPAC3H5.06c	SPBC1734.02c	PMID:15579205
SPAC959.09c	SPAC19G12.01c	PMID:16950791
SPAC8E11.02c	SPAC1782.09c	PMID:16085489
SPAC8E11.02c	SPCC1259.13	PMID:12415000
SPAC8E11.02c	SPBC1D7.05	PMID:12242289
SPAC26A3.02	SPBC16D10.09	PMID:11805113
SPAC26A3.02	SPAC664.07c	PMID:15533944
SPAC26A3.02	SPAC20G4.04c	PMID:15533944
SPAC26A3.02	SPAC1952.07	PMID:15533944
SPAPB1E7.02c	SPCC338.16	PMID:16997270
SPAC1486.05	SPAC1952.13	PMID:12376568
SPAC3G9.12	SPAC3C7.12	PMID:16951255
SPAC3G9.12	SPAC18G6.15	PMID:16951255
SPAC688.11	SPCP1E11.04c	PMID:15975911
SPAC688.06c	SPAP27G11.15	PMID:14528010
SPAC688.02c	SPBC409.04c	PMID:15369671
SPAC16A10.07c	SPBC365.06	PMID:15932060
SPAC16A10.07c	SPBC1778.02	PMID:12018857
SPAC16A10.07c	SPAC7D4.04	PMID:11270572
SPNCRNA.214	SPBC29A3.14c	PMID:18157152
SPACUNK4.06c	SPAC222.09	PMID:12907709
SPAC8F11.07c	SPBC16D10.04c	PMID:15576681
SPAC8F11.07c	SPBC16D10.09	PMID:9891039
SPAC1B2.05	SPAC17D4.02	PMID:15194812
SPAC1805.08	SPAC3A11.05c	PMID:14655046
SPAC1805.04	SPBC428.01c	PMID:15226438
SPAC6F6.16c	SPCC188.07	PMID:18535244
SPAC6F6.16c	SPAC26H5.06	PMID:18535244
SPAC6F6.16c	SPAC19G12.13c	PMID:18535244
SPAC6F6.08c	SPCC1739.11c	PMID:15062098
SPAC6F6.02c	SPBC409.05	PMID:15147268
SPAC644.14c	SPAC1142.03c	PMID:14663140
SPAC644.14c	SPAC20H4.07	PMID:11560889
SPAC644.12	SPBP22H7.07	PMID:12088152
SPAC644.12	SPAC29A4.08c	PMID:12088152
SPAC644.04	SPAC23C4.19	PMID:11893740
SPAC7D4.04	SPAC16A10.07c	PMID:11270572
SPAC7D4.07c	SPBC3F6.03	PMID:17409354
SPAC4A8.05c	SPAP8A3.08	PMID:10769212
SPAC4A8.05c	SPAC926.03	PMID:11069761
SPAC23H3.08c	SPCC1322.12c	PMID:15525673
SPAC19A8.10	SPBC365.06	PMID:17762865
SPAC19A8.10	SPBC1921.02	PMID:17762865
SPAC6B12.15	SPCC364.02c	PMID:11751918
SPAC6B12.15	SPAC2F7.11	PMID:15277777
SPAC6B12.15	SPBC106.18	PMID:12972434
SPAC6B12.11	SPAC23C4.18c	PMID:11937031
SPAC15F9.02	SPBC17G9.04c	PMID:15226438
SPAC22H10.07	SPBC1604.14c	PMID:10567532
SPAC17G8.14c	SPAC16.01	PMID:10504305
SPAC17G8.14c	SPAC1F7.04	PMID:10504305
SPAC17G8.05	SPBC31F10.04c	PMID:18310102
SPAC17G8.05	SPBC21.04	PMID:18310102
SPAC13D6.04c	SPAC24H6.03	PMID:14527422
SPAC13D6.01	SPBC646.05c	PMID:17016471
SPAC13D6.01	SPBC409.05	PMID:17016471
SPAC18G6.15	SPAC3C7.12	PMID:15062095
SPAC1783.05	SPCC364.06	PMID:17510629
SPAC23C11.16	SPAC6F12.14	PMID:12615979
SPAC23C11.12	SPAC6F12.15c	PMID:16950791
SPAC20H4.03c	SPCC1020.04c	PMID:10648612
SPAC3C7.12	SPCC1223.06	PMID:15184402
SPAC607.05	SPBC582.07c	PMID:17761670
SPAC607.05	SPAPB8E5.02c	PMID:17761670
SPAC607.05	SPAC1420.03	PMID:17761670
SPAC17H9.19c	SPAC29B12.03	PMID:16252005
SPAC17H9.19c	SPAC17H9.10c	PMID:16252005
SPAC17H9.03c	SPBC11B10.06	PMID:16710300
SPAPB1A10.04c	SPAC2E1P5.04c	PMID:8262067
SPAPB1A10.02	SPCC1672.10	PMID:19217403
SPAC664.07c	SPAC26A3.02	PMID:15533944
SPAC664.07c	SPAC20G4.04c	PMID:10648611
SPAC664.01c	SPAC23C4.03	PMID:20929775
SPAC664.01c	SPAC30D11.13	PMID:16168376
SPAC664.01c	SPCC550.13	PMID:14625560
SPAC343.18	SPBC365.06	PMID:17762865
SPAC343.11c	SPAC637.12c	PMID:18505873
SPAC343.09	SPAC1565.08	PMID:15120077
SPAC343.03	SPBP23A10.04	PMID:16950791
SPAP27G11.15	SPAC688.06c	PMID:14528010
SPAC23H4.18c	SPBC1718.01	PMID:12167173
SPAC5D6.05	SPAC17G8.05	PMID:18310102
SPAC5D6.05	SPAC17C9.05c	PMID:18310102
SPAC9.13c	SPAC644.12	PMID:11884590
SPAC3A12.14	SPBC146.13c	PMID:11260263
SPAC3A12.11c	SPAC644.12	PMID:12088152
SPAC3A12.11c	SPAC29A4.08c	PMID:12088152
SPAC20G8.01	SPBC16D10.09	PMID:14752051
SPAC20G8.01	SPBC16D10.04c	PMID:10880469
SPAC19E9.03	SPCC16C4.11	PMID:10982385
SPAC19E9.01c	SPBC12D12.01	PMID:14655046
SPAC6F12.15c	SPAC23C11.12	PMID:16950791
SPAC6F12.14	SPBC28E12.01c	PMID:16950791
SPAC6F12.13c	SPBC36.06c	PMID:17596513
SPAC1565.08	SPAC343.09	PMID:15120077
SPAC1565.08	SPAC2C4.15c	PMID:15120077
SPAC1565.08	SPBC887.04c	PMID:14993272
SPAC1420.03	SPBC582.07c	PMID:17761670
SPAC30D11.04c	SPCC962.03c	PMID:17615301
SPAC30D11.04c	SPBC1604.08c	PMID:17615301
SPAC30D11.04c	SPAC1B1.03c	PMID:17615301
SPAC30D11.10	SPAC637.12c	PMID:18505873
SPAC30D11.10	SPBC119.14	PMID:11884628
SPAC30D11.13	SPBC428.08c	PMID:16168376
SPAC30D11.13	SPAC664.01c	PMID:16168376
SPAC30D11.13	SPBC365.06	PMID:12597774
SPAC30D11.13	SPAC644.14c	PMID:8610150
SPAC23C4.19	SPAC644.04	PMID:11893740
SPAC23C4.18c	SPBC342.05	PMID:9407031
SPAC23C4.18c	SPAC13G7.08c	PMID:9407031
SPAC23C4.08	SPCC895.05	PMID:12415007
SPAC821.12	SPBC28E12.03	PMID:17377067
SPAC821.12	SPBP19A11.04c	PMID:16096637
SPAC821.12	SPBC17F3.02	PMID:16096637
SPAC821.12	SPBC16H5.11c	PMID:12646585
SPAC821.12	SPCC970.04c	PMID:12456722
SPAC821.08c	SPBC20F10.06	PMID:9461438
SPAC222.15	SPAC13A11.03	PMID:15210864
SPAC222.09	SPACUNK4.06c	PMID:12907709
SPAC1687.20c	SPBP22H7.09c	PMID:15369671
SPAC1687.20c	SPBC21.01	PMID:15369671
SPAC23G3.01	SPCC1442.10c	PMID:12552808
SPAC2G11.14	SPAC637.12c	PMID:18505873
SPAC2G11.12	SPBC16G5.12c	PMID:15702347
SPAC22F3.09c	SPAC637.12c	PMID:18505873
SPAC22F3.13	SPAC630.13c	PMID:12136010
SPAC1D4.13	SPBC215.02	PMID:11683500
SPAC1F3.06c	SPBC16C6.14	PMID:18367542
SPAC1F3.02c	SPAC1F5.09c	PMID:11453249
SPAC13A11.03	SPAC222.15	PMID:15210864
SPAC2F7.11	SPAC6B12.15	PMID:15277777
SPAC24H6.12c	SPBC3D6.02	PMID:14623327
SPAC24H6.12c	SPAC27D7.12c	PMID:14623327
SPAC23E2.03c	SPBC19C2.05	PMID:10835379
SPAC23E2.03c	SPAC27D7.03c	PMID:10835379
SPAC630.13c	SPAC22F3.13	PMID:12136010
SPAC12G12.11c	SPBC12D12.01	PMID:14655046
SPAC1F5.04c	SPAC4A8.15c	PMID:9105045
SPAC24B11.06c	SPBC9B6.10	PMID:12861001
SPBC21B10.13c	SPBC16A3.07c	PMID:19714215
SPBC21B10.13c	SPAC22F3.09c	PMID:19714215
SPBC28F2.07	SPBC409.03	PMID:14663140
SPBC28F2.04c	SPAC29A4.08c	PMID:12088152
SPBC11B10.09	SPBC9B6.10	PMID:16390871
SPBC11B10.06	SPBC1685.11	PMID:16710300
SPBC11B10.06	SPAC4H3.05	PMID:16710300
SPBC11B10.06	SPAC17H9.03c	PMID:16710300
SPBC32H8.10	SPAC644.04	PMID:12475973
SPBP22H7.09c	SPBC21.01	PMID:15369671
SPBP22H7.09c	SPAC1687.20c	PMID:15369671
SPBP22H7.07	SPAC644.12	PMID:12088152
SPBC27B12.08	SPCC18.04	PMID:19243310
SPBC27B12.08	SPBC409.05	PMID:19243310
SPBC3D6.11c	SPAC343.18	PMID:17762865
SPBC3D6.11c	SPAC19A8.10	PMID:17762865
SPBC3D6.02	SPAC27D7.12c	PMID:14623327
SPBC3D6.02	SPAC24H6.12c	PMID:14623327
SPBC651.10	SPCC5E4.06	PMID:16478984
SPBC651.10	SPAC14C4.02c	PMID:16478984
SPBC725.17c	SPBC336.09c	PMID:12095692
SPBC725.09c	SPAC110.03	PMID:17363901
SPBC409.05	SPBP16F5.02	PMID:15555586
SPBC409.05	SPBC776.18c	PMID:15555586
SPBC409.05	SPCC338.16	PMID:15147268
SPBC409.05	SPCC18.04	PMID:15147268
SPBC409.05	SPBC56F2.01	PMID:15147268
SPBC409.05	SPBC3H7.06c	PMID:15147268
SPBC409.05	SPBC336.01	PMID:15147268
SPBC409.05	SPBC29A3.08	PMID:15147268
SPBC409.05	SPBC25B2.11	PMID:15147268
SPBC409.05	SPBC1703.06	PMID:15147268
SPBC409.05	SPBC1271.01c	PMID:15147268
SPBC409.05	SPAC6F6.02c	PMID:15147268
SPBC409.05	SPAC57A10.05c	PMID:15147268
SPBC409.05	SPAC29E6.01	PMID:15147268
SPBC409.05	SPAC17G6.17	PMID:15147268
SPBC409.03	SPBC28F2.07	PMID:14663140
SPBC409.03	SPAC1142.03c	PMID:14663140
SPBC409.04c	SPAC688.02c	PMID:15369671
SPBC1709.01	SPAC4A8.05c	PMID:16772338
SPBC1734.02c	SPAC27E2.05	PMID:8887553
SPBC1734.02c	SPAC3H5.06c	PMID:15579205
SPBC1734.02c	SPBC16D10.09	PMID:10698951
SPBC337.14	SPBC21.04	PMID:19720063
SPBC146.13c	SPAC4F10.15c	PMID:12939254
SPBC146.13c	SPAC20G8.05c	PMID:12939254
SPBC146.13c	SPAC3A12.14	PMID:11260263
SPBP35G2.06c	SPBC428.01c	PMID:15226438
SPBC646.09c	SPAC16E8.09	PMID:12553909
SPBC646.09c	SPAC637.07	PMID:11121040
SPBC646.05c	SPAC13D6.01	PMID:17016471
SPBC216.06c	SPCC550.13	PMID:16263721
SPBC36.06c	SPAC6F12.13c	PMID:17596513
SPBC36.05c	SPBC12C2.10c	PMID:12526748
SPBC119.14	SPAC30D11.10	PMID:11884628
SPBC119.14	SPAC644.14c	PMID:14551247
SPBC119.14	SPBC4C3.05c	PMID:11560889
SPBC119.14	SPAC30D11.10	PMID:11560889
SPBC947.12	SPBC12D12.01	PMID:14655046
SPBC1685.15c	SPAC16E8.09	PMID:14573463
SPBC1685.15c	SPAC110.03	PMID:14573463
SPBC1685.11	SPBC11B10.06	PMID:16710300
SPBC1685.11	SPAC17H9.03c	PMID:16710300
SPBC902.06	SPBC365.15	PMID:15837798
SPBC902.06	SPCC417.07c	PMID:15837798
SPBC428.08c	SPAC30D11.13	PMID:16168376
SPBC428.01c	SPBP35G2.06c	PMID:15226438
SPBC428.01c	SPAC1805.04	PMID:15226438
SPBC582.07c	SPAC607.05	PMID:17761670
SPBC1271.01c	SPBC409.05	PMID:15147268
SPBC800.09	SPAC23C11.16	PMID:12615979
SPBC31E1.03	SPAC167.03c	PMID:15620657
SPBC660.07	SPAC328.03	PMID:12383265
SPBC660.07	SPAC19G12.15c	PMID:12383265
SPBC1683.13c	SPCC1020.10	PMID:20404084
SPAC3G6.06c	SPBC16D10.04c	PMID:10880469
SPAC3G6.02	SPBC1D7.04	PMID:15990877
SPAC3G6.02	SPBC16A3.05c	PMID:15990877
SPAC3G6.02	SPAC23D3.06c	PMID:15990877
SPAC3G6.01	SPCC364.06	PMID:17510629
SPAC4D7.05	SPBP19A11.03c	PMID:12006658
SPAC4D7.05	SPBC646.09c	PMID:12006658
SPAC4D7.05	SPBC4.07c	PMID:12006658
SPAP8A3.08	SPAC22E12.16c	PMID:11087749
SPAP8A3.08	SPCC645.05c	PMID:11069761
SPAP8A3.08	SPAC4A8.05c	PMID:10769212
SPAC11E3.08c	SPCC5E4.06	PMID:16478984
SPAC11E3.08c	SPAC14C4.02c	PMID:16478984
SPAC11E3.04c	SPCC338.05c	PMID:12531016
SPAC14C4.02c	SPBC20F10.04c	PMID:16478984
SPAC14C4.02c	SPCC645.04	PMID:16478984
SPAC14C4.02c	SPAC16A10.06c	PMID:16478984
SPAC14C4.02c	SPBC1921.02	PMID:12897162
SPAC29A4.08c	SPBC28F2.04c	PMID:12088152
SPAC29A4.08c	SPAC644.12	PMID:12088152
SPAC29A4.08c	SPAC3A12.11c	PMID:12088152
SPAC22E12.16c	SPAP8A3.08	PMID:11087749
SPAC1952.13	SPBC26H8.10	PMID:12376568
SPAC1952.13	SPBC557.03c	PMID:12376568
SPAC1952.13	SPAC1486.05	PMID:12376568
SPAC1952.07	SPAC26A3.02	PMID:15533944
SPAPB8E5.02c	SPBC582.07c	PMID:17761670
SPAC4F10.15c	SPBC21D10.12	PMID:15615784
SPAC20G4.04c	SPAC26A3.02	PMID:15533944
SPAC20G4.04c	SPAC664.07c	PMID:10648611
SPAC22F8.11	SPAC17A2.13c	PMID:9613582
SPAC22F8.11	SPAC8E11.02c	PMID:9613582
SPAC1782.09c	SPAC8E11.02c	PMID:16085489
SPAC458.07	SPAC23C4.15	PMID:15743411
SPAC17D4.03c	SPBC16E9.14c	PMID:18199682
SPAC17D4.02	SPAC3H5.06c	PMID:11344166
SPAC17D4.02	SPAC1B2.05	PMID:15194812
SPAC1834.11c	SPAC637.12c	PMID:18505873
SPAC637.12c	SPBC31F10.13c	PMID:18505873
SPAC637.12c	SPBC16H5.11c	PMID:18505873
SPAC637.12c	SPAC9E9.10c	PMID:18505873
SPAC637.12c	SPAC343.11c	PMID:18505873
SPAC637.12c	SPAC30D11.10	PMID:18505873
SPAC637.12c	SPAC2G11.14	PMID:18505873
SPAC637.12c	SPAC22F3.09c	PMID:18505873
SPAC637.12c	SPAC1834.11c	PMID:18505873
SPAC637.12c	SPAC15A10.16	PMID:18505873
SPAC637.07	SPAC16E8.09	PMID:9892665
SPAC637.07	SPBC646.09c	PMID:11121040
SPAC27D7.12c	SPBC3D6.02	PMID:14623327
SPAC27D7.12c	SPAC24H6.12c	PMID:14623327
SPAC27D7.03c	SPAC23E2.03c	PMID:10835379
SPAC17C9.01c	SPBC1A4.01	PMID:16950791
SPAC17C9.03	SPAC16E8.15	PMID:12581158
SPAC17C9.05c	SPBC31F10.04c	PMID:18310102
SPAC17C9.05c	SPAC5D6.05	PMID:18310102
SPAC9E9.10c	SPAC637.12c	PMID:18505873
SPAC16.01	SPAC17G8.14c	PMID:10504305
SPAC29E6.01	SPBC409.05	PMID:15147268
SPCC970.12	SPCC1672.10	PMID:15369671
SPCC970.04c	SPAC821.12	PMID:12456722
SPCC970.07c	SPAC3A11.08	PMID:16157682
SPCC364.06	SPAC3G6.01	PMID:17510629
SPCC364.06	SPAC1783.05	PMID:17510629
SPCC736.11	SPCC1020.10	PMID:20404084
SPCC736.09c	SPAC30.03c	PMID:16043634
SPCC553.07c	SPAC20G4.04c	PMID:12514100
SPCC553.07c	SPAC1952.07	PMID:12514100
SPCC1235.06	SPBC12D12.01	PMID:14655046
SPCC330.11	SPAC24H6.03	PMID:14527422
SPCC613.12c	SPAC1486.05	PMID:16157682
SPCC613.12c	SPCC11E10.08	PMID:16040243
SPBC1289.02c	SPAP8A3.06	PMID:9371883
SPBC1289.02c	SPBC146.07	PMID:9371883
SPBC16C6.14	SPCC1183.12	PMID:18367542
SPBC16C6.14	SPAC1F3.06c	PMID:18367542
SPBC16A3.05c	SPAC17G6.14c	PMID:15990877
SPBC16A3.05c	SPAC3G6.02	PMID:15990877
SPBC16A3.05c	SPBC1921.03c	PMID:11073978
SPBC16G5.12c	SPAC2G11.12	PMID:15702347
SPBC342.05	SPAC23C4.18c	PMID:9407031
SPBC3F6.03	SPAC7D4.07c	PMID:17409354
SPBC1861.02	SPAC23C11.16	PMID:12615979
SPBC1347.10	SPBC1105.04c	PMID:17112379
SPBC1347.10	SPCC16A11.17	PMID:12185500
SPBC1347.10	SPBC685.09	PMID:12185500
SPBC1347.10	SPBC646.14c	PMID:12185500
SPBC1347.10	SPBC2A9.12	PMID:12185500
SPBC1347.10	SPBC29A10.15	PMID:12185500
SPBC1347.10	SPBC211.04c	PMID:12185500
SPBC1347.10	SPAC1B2.05	PMID:12185500
SPBC215.02	SPAC1D4.13	PMID:11683500
SPBC3B9.16c	SPBC17G9.04c	PMID:15226438
SPBC26H8.10	SPBC557.03c	PMID:8896453
SPBC26H8.10	SPBC1289.03c	PMID:8896453
SPBC26H8.10	SPAC1952.13	PMID:12376568
SPBC1604.08c	SPAC30D11.04c	PMID:17615301
SPBC1604.14c	SPAC22H10.07	PMID:10567532
SPBC21C3.16c	SPAC23C4.19	PMID:11893740
SPBC31F10.13c	SPAC637.12c	PMID:18505873
SPBC31F10.13c	SPBC15D4.03	PMID:15121850
SPBC31F10.04c	SPAC17G8.05	PMID:18310102
SPBC31F10.04c	SPAC17C9.05c	PMID:18310102
SPBP8B7.19	SPBC609.05	PMID:17614284
SPBC16D10.09	SPAC20G8.01	PMID:14752051
SPBC16D10.09	SPAC26A3.02	PMID:11805113
SPBC16D10.09	SPBC1734.02c	PMID:10698951
SPBC16D10.04c	SPAC8F11.07c	PMID:15576681
SPBC887.04c	SPAC1565.08	PMID:14993272
SPBC1105.04c	SPBC1347.10	PMID:17112379
SPBC1718.06	SPAC644.06c	PMID:9928955
SPBC1718.03	SPBC3B9.07c	PMID:15647272
SPBC11C11.03	SPBC336.08	PMID:15728720
SPBC11C11.03	SPAC27F1.04c	PMID:15728720
SPBC17D11.01	SPAC1687.13c	PMID:15769255
SPBC20F10.06	SPCC1795.01c	PMID:11909965
SPBC21.04	SPBC337.14	PMID:19720063
SPBC21.04	SPAC17G8.05	PMID:18310102
SPBC21.01	SPBP22H7.09c	PMID:15369671
SPBC21.01	SPAC1687.20c	PMID:15369671
SPBC776.18c	SPBC409.05	PMID:15555586
SPBC609.05	SPBP8B7.19	PMID:17614284
SPBC1778.02	SPAC19G12.13c	PMID:18535244
SPBC1778.02	SPAC16A10.07c	PMID:12018857
SPBC30D10.04	SPBC216.06c	PMID:15367656
SPBC13E7.09	SPAC4F10.15c	PMID:12939254
SPBC13E7.06	SPBC365.15	PMID:17486116
SPBC15D4.03	SPBC31F10.13c	PMID:15121850
SPBP19A11.04c	SPBC17F3.02	PMID:16096637
SPBP19A11.04c	SPAC821.12	PMID:16096637
SPBC685.06	SPBC18E5.06	PMID:14623272
SPBC336.12c	SPBC14C8.14c	PMID:16816948
SPBC336.09c	SPBC725.17c	PMID:12095692
SPBC336.08	SPCC188.04c	PMID:15728720
SPBC336.08	SPBC11C11.03	PMID:15728720
SPBC336.04	SPAC27E2.05	PMID:15173383
SPBC336.04	SPAC27E2.05	PMID:8887553
SPBC336.01	SPBC409.05	PMID:15147268
SPBC6B1.09c	SPCC23B6.03c	PMID:15964794
SPBC6B1.09c	SPAC13C5.07	PMID:12944482
SPBC25B2.11	SPBC409.05	PMID:15147268
SPBC25B2.06c	SPAC24H6.03	PMID:14527422
SPBC29A10.04	SPCC338.17c	PMID:11069892
SPBC365.15	SPBC13E7.06	PMID:17486116
SPBC365.06	SPAC16A10.07c	PMID:15932060
SPBC17F3.02	SPBC21D10.12	PMID:15615784
SPBC17F3.02	SPAC821.12	PMID:16096637
SPBC12C2.10c	SPBC36.05c	PMID:12526748
SPBC21D10.12	SPBC17F3.02	PMID:15615784
SPBC21D10.12	SPAC4F10.15c	PMID:15615784
SPBC1921.03c	SPBC16A3.05c	PMID:11073978
SPBC1921.02	SPAC19A8.10	PMID:17762865
SPBC1921.02	SPAC14C4.02c	PMID:12897162
SPBC12D12.01	SPAC12G12.11c	PMID:14655046
SPBC12D12.01	SPAC3A11.05c	PMID:14655046
SPBC12D12.01	SPBC947.12	PMID:14655046
SPBC16H5.11c	SPAC637.12c	PMID:18505873
SPBC16H5.11c	SPAC821.12	PMID:12646585
SPBC14C8.14c	SPBC336.12c	PMID:16816948
SPBC17G9.04c	SPAC15F9.02	PMID:15226438
SPBC17G9.04c	SPBC3B9.16c	PMID:15226438
SPBC18E5.06	SPAPJ698.02c	PMID:14623272
SPBC18E5.06	SPBC685.06	PMID:14623272
SPBC18E5.03c	SPAC1687.20c	PMID:12719471
SPBC29A3.13	SPCC4B3.12	PMID:19250904
SPBP23A10.14c	SPCC1223.10c	PMID:17150956
SPBP23A10.04	SPAC343.03	PMID:16950791
SPBC1A4.01	SPAC17C9.01c	PMID:16950791
SPBC16E9.14c	SPAC17D4.03c	PMID:18199682
SPBP16F5.02	SPBC409.05	PMID:15555586
SPBC3H7.06c	SPBC409.05	PMID:15147268
SPBC28E12.03	SPAC821.12	PMID:17377067
SPBC28E12.01c	SPAC6F12.14	PMID:16950791
SPBC9B6.10	SPBC11B10.09	PMID:16390871
SPBC9B6.10	SPAC24B11.06c	PMID:12861001
SPBC1D7.04	SPBC1921.03c	PMID:15990877
SPBC1D7.04	SPAC3G6.02	PMID:15990877
SPBC1D7.04	SPAC17G6.14c	PMID:15990877
SPBC1D7.05	SPAC17A2.13c	PMID:12242289
SPBC1D7.05	SPAC8E11.02c	PMID:12242289
SPBC2F12.13	SPAC16E8.09	PMID:14573463
SPBC2F12.13	SPAC110.03	PMID:14573463
SPAC926.03	SPAC4A8.05c	PMID:11069761
SPBC11B10.05c	SPAC110.04c	PMID:15068790
SPBC9B6.10	SPAC926.04c	PMID:16098195
SPAC2C4.15c	SPBC337.08c	PMID:15120077
SPAC3H5.06c	SPAPB1E7.02c	PMID:15643072
SPCC188.07	SPAC6G9.06c	PMID:15546621
SPAC6G9.06c	SPCC188.07	PMID:15546621
SPAC227.07c	SPBC428.13c	PMID:20876564
SPAC227.07c	SPAC9G1.09	PMID:20876564
SPAC227.07c	SPAC24B11.11c	PMID:20876564
SPAC227.07c	SPCC1739.11c	PMID:20876564
SPAC24B11.11c	SPAC227.07c	PMID:20876564
SPAC9G1.09	SPAC227.07c	PMID:20876564
